McID	OrderID	JobName	Date	Weekly	Hour	Film	Target	LowControl	Interval	Speed	Under_lcl	Notif	OTS	Matte	Weight	OkMtr	BdCode	RunTime	Downtime
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:05	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:06	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:07	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:08	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:09	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:10	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:11	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:12	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:13	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:14	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:15	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:16	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:17	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:18	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:19	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:20	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:21	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:22	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:23	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:24	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:25	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:26	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:27	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:28	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:29	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:30	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:31	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:32	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:33	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:34	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:35	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:36	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:37	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:38	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:39	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:40	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:41	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:42	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:43	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:44	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:45	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:46	NYL	200	190	5	3		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:47	NYL	200	190	5	4		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:48	NYL	200	190	5	18		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:49	NYL	200	190	5	18		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:50	NYL	200	190	5	18		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:51	NYL	200	190	5	27		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:52	NYL	200	190	5	28		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:53	NYL	200	190	5	28		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:54	NYL	200	190	5	55		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:55	NYL	200	190	5	59		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:56	NYL	200	190	5	59		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:57	NYL	200	190	5	98		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:58	NYL	200	190	5	175		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	7:59	NYL	200	190	5	180		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:00	NYL	200	190	5	180		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:01	NYL	200	190	5	180		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:02	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:03	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:04	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:05	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:06	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:07	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:08	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:09	NYL	200	190	5	180		Y	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:10	NYL	200	190	5	199		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:11	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:12	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:13	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:14	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:15	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:16	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:17	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:18	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:19	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:20	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:21	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:22	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:23	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:24	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:25	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:26	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:27	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:28	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:29	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:30	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:31	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:32	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:33	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:34	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:35	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:36	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:37	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:38	NYL	200	190	5	200		N	N	N	0,2	8.000	RUN	1	0
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:39	NYL	200	190	5	4		N	N	N	0,2	8.000	MQ	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:40	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:41	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:42	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:43	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:44	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:45	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:46	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:47	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:48	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:49	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:50	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:51	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:52	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:53	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:54	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:55	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:56	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:57	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:58	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	8:59	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	9:00	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	9:01	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR03	9319T-20	68427119 REEL LIFEBUOY YOGHURT 450ML NIPA	15-10-21	10- W3	9:02	NYL	200	190	5	3		N	N	N	0,2	8.000	CO1	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:33	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:34	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:35	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:36	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:37	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:38	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:39	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:40	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:41	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:42	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:43	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:44	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:45	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:46	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:47	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:48	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:49	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:50	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:51	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:52	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:53	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:54	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:55	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:56	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:57	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:58	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	0:59	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:00	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:01	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:02	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:03	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:04	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:05	OPP	340	323	5	340		N	N	N	0,2	828.000	RUN	1	0
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:06	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:07	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:08	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:09	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:10	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:11	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:12	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:13	OPP	340	323	5	5		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:14	OPP	340	323	5	27		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:15	OPP	340	323	5	55		N	N	N	0,2	828.000	MQ	0	1
PR05	61249-22	MA 9GR KARAWANG - 122002537	11-10-21	10- W3	1:16	OPP	340	323	5	55		N	N	N	0,2	828.000	MQ	0	1
